doi,repository,object_kind,publisher,landing_url,landing_host,prefix,client_id,title,error
10.57745/GVXDND,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/GVXDND,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Dataset of aroma release in vitro (Digimouth),
10.57745/HBRMRX,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/HBRMRX,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Glycosylated Stilbenes Biobased Production for Cosmetic Applications,
10.57745/HORXAJ,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/HORXAJ,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,"Assessing the non-target effects of herbicides on field margin plant communities after controlling for soil, climate, local context and landscape metrics",
10.57745/HPEMYW,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/HPEMYW,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,"Spatio-temporal field, landscape and meteorological datasets describing bruchid beetle populations, grain damage and parasitism in faba bean and lentil fields in France",
10.57745/HXN1XT,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/HXN1XT,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Analysis report and associated Rmarkdown for Metagenomics reveals contrasted responses of microbial communities to wheat straw amendment in cropland and grassland soils,
10.57745/HYWRNM,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/HYWRNM,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Transposable element annotation of Botrytis cinerea Sl3 and Vvl3,
10.57745/JGHVYV,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/JGHVYV,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Carbon and nitrogen mineralization data of various exogenous organic matter (EOM) under controlled conditions,
10.57745/JK5WCD,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/JK5WCD,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,RMQS1 16S microbial habitat,
10.57745/JUJRTJ,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/JUJRTJ,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Checklist for reporting research involving descriptive sensory evaluation methods,
10.57745/JYWUIY,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/JYWUIY,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Données de l'enquête ADBU sur l'implication des structures documentaires dans l'accompagnement sur les données de recherche,
10.57745/KLHMJ4,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/KLHMJ4,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Dataset study Roche et al. Ontologie OOPS OD&gt;OQ CSGA,
10.57745/LCA116,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/LCA116,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,"Référentiel de performances économiques, environnementales et sociales de pratiques culturales économes en intrants",
10.57745/MEV4FF,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/MEV4FF,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Simulated exploration of unknown environment by OF-shape based regulation on fully actuated hexarotor,
10.57745/MLZFRO,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/MLZFRO,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Reducing pest pressure and insecticide use by increasing hedgerows in the landscape - dataset,
10.57745/NMIPCY,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/NMIPCY,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,"Data associated to the paper ""Scale dependence in agricultural drivers of field margin plant communities: influence of spatial resolution and extent""",
10.57745/OMJUXC,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/OMJUXC,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Data for Metagenomics reveals contrasted responses of microbial communities to wheat straw amendment in cropland and grassland soils,
10.57745/P4G16N,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/P4G16N,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,"Cover crop and weed biomass with their nitrogen and carbon content sampled in cover crop mixture according to mixture, irriguation and nitrogen fertilisation at sowing",
10.57745/R1QHIL,Recherche Data Gouv,dataset_repo,,,,,,,not_found
10.57745/RXJXHW,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/RXJXHW,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Additional figures for analysis report,
10.57745/SLUKIO,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/SLUKIO,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Horses discriminate human body odours between fear and joy contexts in a habituation-discrimination protocol.,
10.57745/T2RTDR,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/T2RTDR,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Human emotional odours influence horses’ behaviour and physiology,
10.57745/TJRSVH,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/TJRSVH,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Temporal monitoring of soil macroinvertebrate communities at ACBB-Mons trial,
10.57745/TMB0HR,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/TMB0HR,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Near surface geophysics dataset from Bajocian limestones outcropping in 4 quarries of the eastern Paris Basin,
10.57745/VLWJ51,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/VLWJ51,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,RMQS1 molecular microbial biomass,
10.57745/VWYUEB,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/VWYUEB,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,"Dataset from a long-term experiment on the effect of cropping systems and tillage on soil organic carbon, total nitrogen, microbial biomass carbon and nitrogen mineralization rate",
10.57745/WIRXIC,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/WIRXIC,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,RMQS1 16S taxonomy,
10.57745/XBFOJP,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/XBFOJP,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,RMQS1 16S bioinformatic config files and control sample data,
10.57745/YGWKU2,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/YGWKU2,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Field-scale and landscape-scale drivers of insecticide use in oilseed rape crops across France - dataset,
10.57745/Z4HXOQ,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/Z4HXOQ,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Quantification of Plasmopara viticola oospores in soil and their spatial distribution in a vineyard,
10.57745/ZZWKGQ,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/ZZWKGQ,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,RMQS1 16S operational taxonomic units,
10.57760/sciencedb.33386,Science Data Bank,other,Science Data Bank,https://www.scidb.cn/detail?dataSetId=9d623faf3f0944208c5ca0e6006776bc,scidb.cn,10.57760,cnic.sciencedb,Data base Lake Ilay Water Column,
10.57876/4tpy-0638,Autorité de sûreté nucléaire et de radioprotection,other,Autorité de sûreté nucléaire et de radioprotection,https://irsn.spherik.com/tours/j2x02b/,irsn.spherik.com,10.57876,irsn.prod,LUTECE,
10.57876/8HJP-4744,Autorité de sûreté nucléaire et de radioprotection,other,Autorité de sûreté nucléaire et de radioprotection,https://irsn.spherik.com/tours/VdnMqx/?sceneUid=4a336fef-d57b-439b-91ed-9aa4a31abe2a&initialView=%7B%22fov%22%3A86.93996246643083%2C%22yaw%22%3A-0.2856484043927445%2C%22roll%22%3A0%2C%22pitch%22%3A-2.3005288812573137%7D,irsn.spherik.com,10.57876,irsn.prod,PATERSON,
10.6084/m9.figshare.24454609,Figshare,dataset_repo,figshare,https://figshare.com/articles/dataset/Supplementary_material_b_Branch_then_sting_the_two_step_evolution_of_defensive_cage_architectures_in_herbivore-driven_ecosystems_b_/24454609,figshare.com,10.6084,figshare.ars,Supplementary material: <b>Branch then sting: the two step evolution of defensive cage architectures in herbivore-driven ecosystems</b>,
10.6084/m9.figshare.25907659.v2,Figshare,dataset_repo,figshare,https://figshare.com/articles/dataset/Viniculture_archaeological_and_modern_datasets/25907659/2,figshare.com,10.6084,figshare.ars,Viniculture archaeological and modern datasets,
10.6084/m9.figshare.27201498,Figshare,dataset_repo,figshare,https://figshare.com/articles/dataset/Code_and_data_repository_for_b_Niche-environment_interaction_controlled_marine_biodiversity_and_its_spatial_arrangement_during_the_Phanerozoic_b_Balembois_et_al_2024_/27201498,figshare.com,10.6084,figshare.ars,"Code and data repository for <b>Unravelling</b><b> the drivers of marine biodiversity across the Phanerozoic</b> (Balembois et al., 2025)",
10.6084/m9.figshare.29473952,Figshare,dataset_repo,figshare,https://figshare.com/articles/dataset/Cartesian_coordinates/29473952,figshare.com,10.6084,figshare.ars,Cartesian coordinates for SEAr Pyrroline + Thiophenes,
10.6084/m9.figshare.8128178.v1,Figshare,dataset_repo,figshare,https://figshare.com/articles/Quantifying_discretization_errors_for_soft-tissue_simulation_in_computer_assisted_surgery_a_preliminary_study/8128178/1,figshare.com,10.6084,figshare.ars,Quantifying discretization errors for soft-tissue simulation in computer assisted surgery: a preliminary study,
