halId_s,hal_uri,hal_title,hal_docType,publication_doi,source_field,expected_field,field_ok,misfiled_dataset_link,related_raw,related_kind,dataset_doi,repository,object_kind,publisher,landing_url,landing_host,doi_prefix,datacite_client,dataset_title,resolve_error,correction_note
hal-05246574,https://hal.science/hal-05246574v1,6. Bibracte et la civilisation des oppida,COUV,10.4000/12j2v,relatedPublication_s,relatedData_s,False,False,10.4000/12j33,doi,10.4000/12j33,Journal DOI (10.4000),publication_landing,,,,,,,not_found,
hal-05248793,https://hal.inrae.fr/hal-05248793v1,"Dataset of 111 metagenome-assembled genomes from cattle manure, soil and manured soil samples",ART,10.1016/j.dib.2025.111748,relatedData_s,relatedData_s,True,False,10.5281/zenodo.15309541,doi,10.5281/zenodo.15309541,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15309541,zenodo.org,10.5281,cern.zenodo,"Dataset of 111 metagenome-assembled genomes from cattle manure, soil and manured soil samples",,
hal-05269143,https://ube.hal.science/hal-05269143v1,Substituent Effect on the Nucleophilic Aromatic Substitution of Thiophenes With Pyrrolidine: Theoretical Mechanistic and Reactivity Study,ART,10.1002/jcc.70169,relatedData_s,relatedData_s,True,False,10.6084/m9.figshare.29473952,doi,10.6084/m9.figshare.29473952,Figshare,dataset_repo,figshare,https://figshare.com/articles/dataset/Cartesian_coordinates/29473952,figshare.com,10.6084,figshare.ars,Cartesian coordinates for SEAr Pyrroline + Thiophenes,,
hal-05279443,https://hal.science/hal-05279443v2,Human emotional odours influence horses’ behaviour and physiology,ART,10.1371/journal.pone.0337948,relatedData_s,relatedData_s,True,False,10.57745/T2RTDR,doi,10.57745/T2RTDR,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/T2RTDR,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Human emotional odours influence horses’ behaviour and physiology,,
hal-05286789,https://hal.science/hal-05286789v1,Unravelling the drivers of marine biodiversity across the Phanerozoic,ART,10.1038/s41467-025-63428-9,relatedData_s,relatedData_s,True,False,10.6084/m9.figshare.27201498,doi,10.6084/m9.figshare.27201498,Figshare,dataset_repo,figshare,https://figshare.com/articles/dataset/Code_and_data_repository_for_b_Niche-environment_interaction_controlled_marine_biodiversity_and_its_spatial_arrangement_during_the_Phanerozoic_b_Balembois_et_al_2024_/27201498,figshare.com,10.6084,figshare.ars,"Code and data repository for <b>Unravelling</b><b> the drivers of marine biodiversity across the Phanerozoic</b> (Balembois et al., 2025)",,
hal-05299715,https://hal.inrae.fr/hal-05299715v1,A genotype-by-sequencing dataset and identity-by-state matrix of genetic variation in 821 Pinus radiata trees from 16 counties,ART,10.1016/j.dib.2025.112123,relatedData_s,relatedData_s,True,False,10.5061/dryad.bzkh189pc,doi,10.5061/dryad.bzkh189pc,Dryad,dataset_repo,Dryad,https://datadryad.org/dataset/doi:10.5061/dryad.bzkh189pc,datadryad.org,10.5061,dryad.dryad,A genotype-by-sequencing dataset and identity-by-state matrix of genetic variation in Pinus radiata from 16 counties,,
hal-05325852,https://ube.hal.science/hal-05325852v1,Liability for environmental crimes : A comparative study of laws on ecocide and the prevention of oil discharge into the sea,COUV,10.1515/9783111332543-004,relatedPublication_s,relatedData_s,False,False,10.1515/9783111332543,doi,10.1515/9783111332543,DOI prefix 10.1515,unresolved,,,,,,,not_found,
hal-05325931,https://ube.hal.science/hal-05325931v1,Disqualifier sans voir : spécificités et effets du boycott dans les polémiques théâtrales,COUV,10.3917/puv.cervu.2024.01.0121,relatedPublication_s,relatedData_s,False,False,10.3917/puv.cervu.2024.01,doi,10.3917/puv.cervu.2024.01,Journal DOI (10.3917),publication_landing,,,,,,,not_found,
hal-05325943,https://ube.hal.science/hal-05325943v1,« La lecture même tient quelque chose de la force de la représentation ». Lecture et théâtrophobie en France au XVIIe siècle,COUV,10.4000/books.pus.37726,relatedPublication_s,relatedData_s,False,False,10.4000/books.pus.37626,doi,10.4000/books.pus.37626,Journal DOI (10.4000),publication_landing,,,,,,,not_found,
hal-05326015,https://ube.hal.science/hal-05326015v1,L’énonciation comme force créatrice de cas d’ambiguïté,COUV,10.18485/efa.2024.15.ch9,relatedPublication_s,relatedData_s,False,False,10.18485/efa.2024.15,doi,10.18485/efa.2024.15,DOI prefix 10.18485,unresolved,,,,,,,not_found,
hal-05326454,https://ube.hal.science/hal-05326454v1,"Penser la relation en migration : poétique, relais et chaînes de voix. ""Stardustd""e Leonora Miaño et ""Silence du Chœurde"" Mohamed Mbougar Sarr",COUV,10.3917/pres.brink.2025.01.0191,relatedPublication_s,relatedData_s,False,False,10.3917/pres.brink.2025.01,doi,10.3917/pres.brink.2025.01,Journal DOI (10.3917),publication_landing,,,,,,,not_found,
hal-05326518,https://ube.hal.science/hal-05326518v1,La figure littéraire du réfugié dans le recueil Bienvenue !,COUV,10.1515/9782763753324-010,relatedPublication_s,relatedData_s,False,False,10.1515/9782763753324,doi,10.1515/9782763753324,DOI prefix 10.1515,unresolved,,,,,,,not_found,
hal-05326585,https://ube.hal.science/hal-05326585v1,"Héritage du merveilleux dans le roman postmoderne : vers un renouvellement des catégories todoroviennes (Toni Morrison, Marie NDiaye)",COUV,10.4000/books.apu.11626,relatedPublication_s,relatedData_s,False,False,10.4000/books.apu.11466,doi,10.4000/books.apu.11466,Journal DOI (10.4000),publication_landing,,,,,,,not_found,
hal-05326633,https://ube.hal.science/hal-05326633v1,"Unité et profusion du savoir, l’exemple de Gabriel Peignot",COUV,10.4000/books.pupvd.32372,relatedPublication_s,relatedData_s,False,False,10.4000/books.pupvd.32297,doi,10.4000/books.pupvd.32297,Journal DOI (10.4000),publication_landing,,,,,,,not_found,
hal-05326687,https://ube.hal.science/hal-05326687v1,Lire Migrants d’Issa Watanabe en classe pour briser le silence,COUV,10.3917/pres.brink.2025.01.0139,relatedPublication_s,relatedData_s,False,False,10.3917/pres.brink.2025.01,doi,10.3917/pres.brink.2025.01,Journal DOI (10.3917),publication_landing,,,,,,,not_found,
hal-05326693,https://ube.hal.science/hal-05326693v1,Le voyage et l’aventure en classe de 5e : quels enjeux axiologiques pour la (con)quête de l’ailleurs ?,COUV,10.4000/13fgv,relatedPublication_s,relatedData_s,False,False,10.4000/13fhp,doi,10.4000/13fhp,Journal DOI (10.4000),publication_landing,,,,,,,not_found,
hal-05329408,https://hal.inrae.fr/hal-05329408v1,Critical habitat thresholds for effective pollinator conservation in agricultural landscapes,ART,10.1126/science.adr2146,relatedData_s,relatedData_s,True,False,10.5061/dryad.nk98sf82b,doi,10.5061/dryad.nk98sf82b,Dryad,dataset_repo,Dryad,https://datadryad.org/dataset/doi:10.5061/dryad.nk98sf82b,datadryad.org,10.5061,dryad.dryad,Data for: Critical habitat thresholds for effective pollinator conservation in agricultural landscapes,,
hal-05329408,https://hal.inrae.fr/hal-05329408v1,Critical habitat thresholds for effective pollinator conservation in agricultural landscapes,ART,10.1126/science.adr2146,relatedData_s,relatedData_s,True,False,10.5281/zenodo.15497132,doi,10.5281/zenodo.15497132,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15497132,zenodo.org,10.5281,cern.zenodo,"Location data from: ""Critical habitat thresholds for effective pollinator conservation in agricultural landscapes""",,
hal-05345853,https://ube.hal.science/hal-05345853v1,From Health Responsibility to Ethical Responsibility: The Legitimization of New Vegetable Experts in France,COUV,10.1002/9781119476252.ch4,relatedPublication_s,relatedData_s,False,False,10.1002/9781119476252,doi,10.1002/9781119476252,Journal DOI (10.1002),publication_landing,,,,,,,not_found,
hal-05346182,https://ube.hal.science/hal-05346182v1,The Conversion of Former Industrial Spaces into Museums: Memory of Places and Exhibition Practices,COUV,10.1007/978-3-031-41921-8_11,relatedPublication_s,relatedData_s,False,False,10.1007/978-3-031-41921-8,doi,10.1007/978-3-031-41921-8,Journal DOI (10.1007),publication_landing,,,,,,,not_found,
hal-05348991,https://ube.hal.science/hal-05348991v1,Communication scientifique et science ouverte,COMM,10.3917/dbu.annai.2023.01.0121,relatedPublication_s,relatedData_s,False,False,10.3917/dbu.annai.2023.01,doi,10.3917/dbu.annai.2023.01,Journal DOI (10.3917),publication_landing,,,,,,,not_found,
hal-05349040,https://ube.hal.science/hal-05349040v1,Paradoxical Changes and Injunctions in an Implementation Project of the Digital Patient Record,COUV,10.1002/9781119842651.ch1,relatedPublication_s,relatedData_s,False,False,10.1002/9781119842651,doi,10.1002/9781119842651,Journal DOI (10.1002),publication_landing,,,,,,,not_found,
hal-05349778,https://ube.hal.science/hal-05349778v1,Ethical Positions Arising from Research on Online Communities in the Health Sector,COUV,10.1002/9781119779933.ch5,relatedPublication_s,relatedData_s,False,False,10.1002/9781119779933,doi,10.1002/9781119779933,Journal DOI (10.1002),publication_landing,,,,,,,not_found,
hal-05355188,https://ube.hal.science/hal-05355188v1,Le caché et le visible : enjeux chez le sujet hémodialysé,COUV,10.3917/eres.ancet.2023.01.0119,relatedPublication_s,relatedData_s,False,False,10.3917/eres.ancet.2023.01,doi,10.3917/eres.ancet.2023.01,Journal DOI (10.3917),publication_landing,,,,,,,not_found,
hal-05371151,https://hal.science/hal-05371151v1,Life cycle inventories and environmental impact datasets for the semi-industrial processing of food Faba bean or Pea protein ingredients,ART,10.1016/j.dib.2025.112247,relatedData_s,relatedData_s,True,False,10.57745/0G65L7,doi,10.57745/0G65L7,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/0G65L7,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Task 3.4 - Deliverable 1 - Life cycle assessment of the LETSPROSEED pulse protein ingredients,,
hal-05374840,https://hal.science/hal-05374840v2,Heading Toward Apertures Using Panoramic Optic Flow for Aerial Exploration,ART,10.1080/01691864.2026.2667369,relatedData_s,relatedData_s,True,False,10.57745/MEV4FF,doi,10.57745/MEV4FF,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/MEV4FF,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Simulated exploration of unknown environment by OF-shape based regulation on fully actuated hexarotor,,
hal-05376427,https://hal.science/hal-05376427v1,La topographie de Sens et de Troyes durant l’Antiquité tardive,ART,10.4000/15h4c,relatedData_s,relatedData_s,True,False,10.34847/nkl.b95e19i1,doi,10.34847/nkl.b95e19i1,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.b95e19i1,nakala.fr,10.34847,inist.humanum,"Annexe 1 – Sens (Yonne, France) : liste des occupations et indices d’occupation du Haut-Empire et de l’Antiquité tardive",,
hal-05376427,https://hal.science/hal-05376427v1,La topographie de Sens et de Troyes durant l’Antiquité tardive,ART,10.4000/15h4c,relatedData_s,relatedData_s,True,False,10.34847/nkl.c63e7q0t,doi,10.34847/nkl.c63e7q0t,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.c63e7q0t,nakala.fr,10.34847,inist.humanum,"Annexe 2 – Troyes (Aube, Grand Est) : inventaire des occupations et indices d’occupation du Haut-Empire et de l’Antiquité tardive",,
hal-05376427,https://hal.science/hal-05376427v1,La topographie de Sens et de Troyes durant l’Antiquité tardive,ART,10.4000/15h4c,relatedPublication_s,relatedData_s,False,False,halshs-05376316,hal_id,,,,,,,,,,,
hal-05391220,https://hal.science/hal-05391220v2,Weed management modifies functional properties of both weeds and microbial nitrogen-cycling communities in Mediterranean vineyards,ART,10.1111/1365-2664.14833,relatedData_s,relatedData_s,True,False,10.5061/dryad.t4b8gtjb1,doi,10.5061/dryad.t4b8gtjb1,Dryad,dataset_repo,Dryad,https://datadryad.org/dataset/doi:10.5061/dryad.t4b8gtjb1,datadryad.org,10.5061,dryad.dryad,Data from: Weed management modifies functional properties of both weeds and microbial nitrogen-cycling communities in Mediterranean vineyards,,
hal-05394759,https://ube.hal.science/hal-05394759v1,Le Songe d’une Nuit d’été par la Compagnie Point Zéro : la voix marionnettique de Shakespeare dans un spectacle pour enfants,ART,10.4000/14yox,relatedPublication_s,relatedData_s,False,False,10.4000/14yo6,doi,10.4000/14yo6,Journal DOI (10.4000),publication_landing,,,,,,,not_found,
hal-05399236,https://asnr.hal.science/hal-05399236v1,Promising in vitro results from bioinspired polyhydroxamic and picolinic chelators for actinide decorporation,COMM,,relatedPublication_s,relatedData_s,False,False,10.57876/8HJP-4744,doi,10.57876/8HJP-4744,Autorité de sûreté nucléaire et de radioprotection,other,Autorité de sûreté nucléaire et de radioprotection,https://irsn.spherik.com/tours/VdnMqx/?sceneUid=4a336fef-d57b-439b-91ed-9aa4a31abe2a&initialView=%7B%22fov%22%3A86.93996246643083%2C%22yaw%22%3A-0.2856484043927445%2C%22roll%22%3A0%2C%22pitch%22%3A-2.3005288812573137%7D,irsn.spherik.com,10.57876,irsn.prod,PATERSON,,
hal-05399236,https://asnr.hal.science/hal-05399236v1,Promising in vitro results from bioinspired polyhydroxamic and picolinic chelators for actinide decorporation,COMM,,seeAlso_s,relatedData_s,False,False,https://ftp.ameetingbydesign.com/ambddrop/RRS2025_ExhibitorProspectus.pdf,url,,,,,,,,,,,
hal-05399236,https://asnr.hal.science/hal-05399236v1,Promising in vitro results from bioinspired polyhydroxamic and picolinic chelators for actinide decorporation,COMM,,seeAlso_s,relatedData_s,False,False,https://www.radres.org/events/EventDetails.aspx?id=1992357,url,,,,,,,,,,,
hal-05409059,https://hal.science/hal-05409059v1,Bilan scientifique annuel : L’habitat de l’âge du Bronze à La Tène ancienne en Hauts-de-France,REPORT,10.34847/nkl.8f0a0nm9,relatedPublication_s,relatedData_s,False,True,10.34847/nkl.8f0a0nm9,doi,10.34847/nkl.8f0a0nm9,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.8f0a0nm9,nakala.fr,10.34847,inist.humanum,Bilan scientifique 2024 : L’habitat de l’âge du Bronze à La Tène ancienne en Hauts-de-France,,Dataset DOI found only in relatedPublication_s; expected HAL field is relatedData_s.
hal-05409059,https://hal.science/hal-05409059v1,Bilan scientifique annuel : L’habitat de l’âge du Bronze à La Tène ancienne en Hauts-de-France,REPORT,10.34847/nkl.8f0a0nm9,seeAlso_s,relatedData_s,False,True,https://api.nakala.fr/embed/10.34847/nkl.8f0a0nm9/70868f81bfe0cfeee0dbd086ceb428ad913551e3,doi,10.34847/nkl.8f0a0nm9/70868f81bfe0cfeee0dbd086ceb428ad913551e3,NAKALA,dataset_repo,,,,,,,not_found,Dataset DOI found only in seeAlso_s; expected HAL field is relatedData_s.
hal-05444500,https://inria.hal.science/hal-05444500v1,Gaussian Splatting Map Registration with Orthographic Bird's-Eye-View Renderings,COMM,,relatedData_s,relatedData_s,True,False,10.57745/ESBF7R,doi,10.57745/ESBF7R,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/ESBF7R,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Gaussian Splatting Map Registration with Orthographic Bird’s-Eye-View Renderings,,
hal-05446068,https://hal.science/hal-05446068v1,Intensive management negatively impacts field margin ecosystem service indicators at both field and landscape levels,ART,10.1002/eap.70161,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.13737015,doi,10.5281/zenodo.13737015,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.13737015,zenodo.org,10.5281,cern.zenodo,leagenty/dataset_Genty_et_al_2025_margin_services: final_version_first_submission_license_added,,Dataset DOI found only in relatedPublication_s; expected HAL field is relatedData_s.
hal-05446068,https://hal.science/hal-05446068v1,Intensive management negatively impacts field margin ecosystem service indicators at both field and landscape levels,ART,10.1002/eap.70161,seeAlso_s,relatedData_s,False,False,https://pmc.ncbi.nlm.nih.gov/articles/instance/12823288/bin/EAP-36-e70161-s001.pdf,url,,,,,,,,,,,
hal-05446093,https://hal.science/hal-05446093v1,"Assessing the non-target effects of herbicides on field margin plant communities after controlling for soil, climate, local context and landscape metrics",ART,10.1016/j.agee.2025.110190,relatedData_s,relatedData_s,True,False,10.57745/HORXAJ,doi,10.57745/HORXAJ,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/HORXAJ,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,"Assessing the non-target effects of herbicides on field margin plant communities after controlling for soil, climate, local context and landscape metrics",,
hal-05446093,https://hal.science/hal-05446093v1,"Assessing the non-target effects of herbicides on field margin plant communities after controlling for soil, climate, local context and landscape metrics",ART,10.1016/j.agee.2025.110190,seeAlso_s,relatedData_s,False,False,https://ars.els-cdn.com/content/image/1-s2.0-S0167880925007224-mmc1.pdf,url,,,,,,,,,,,
hal-05465845,https://hal.science/hal-05465845v1,Experimental ASP Database of Gas and Vapor Adsorption on Solids,UNDEFINED,,relatedData_s,relatedData_s,True,False,10.25666/DATAUBFC-2026-01-07,doi,10.25666/DATAUBFC-2026-01-07,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,other,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,https://search-data.ubfc.fr/FR-13002091000019-2026-01-07_Adsorption-Data-Base-ASP.html,search-data.ubfc.fr,10.25666,inist.osutheta,Adsorption Data Base - ASP,,
hal-05492047,https://hal.science/hal-05492047v1,Feature points evaluation on omnidirectional vision with a photorealistic fisheye sequence -- A report on experiments done in 2014,REPORT,,relatedData_s,relatedData_s,True,False,10.57745/DYIVVU,doi,10.57745/DYIVVU,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/DYIVVU,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,PFSeq: Photorealistic Fisheye Sequence,,
hal-05492047,https://hal.science/hal-05492047v1,Feature points evaluation on omnidirectional vision with a photorealistic fisheye sequence -- A report on experiments done in 2014,REPORT,,relatedPublication_s,relatedData_s,False,False,tel-01417996,hal_id,,,,,,,,,,,
hal-05498176,https://cnrs.hal.science/hal-05498176v1,Evaluating and Understanding the Geocoding of City Directories of Paris (1787-1914): Data-Driven Geography of Urban Sprawl and Densification,ART,10.63744/eh2pbu98sxve,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.16994482,doi,10.5281/zenodo.16994482,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.16994482,zenodo.org,10.5281,cern.zenodo,Datasets and code of Evaluating and Understanding the Geocoding of City Directories of Paris (1787-1914),,Dataset DOI found only in relatedPublication_s; expected HAL field is relatedData_s.
hal-05504216,https://hal.inrae.fr/hal-05504216v1,"How does low-input crop management perform? Economic, environmental and social assessment data on different arable crop management strategies in France",ART,10.1016/j.dib.2025.112316,relatedData_s,relatedData_s,True,False,10.57745/LCA116,doi,10.57745/LCA116,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/LCA116,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,"Référentiel de performances économiques, environnementales et sociales de pratiques culturales économes en intrants",,
hal-05512215,https://hal.science/hal-05512215v1,Herbicide-induced metabolic changes in a plant-aphid system: how soil bacteria drive the fate and impact of a residual dose of Isoproturon?,ART,10.1111/nph.70891,relatedData_s,relatedData_s,True,False,10.48579/PRO/TRX6VQ,doi,10.48579/PRO/TRX6VQ,data.InDoRES,dataset_repo,data.InDoRES,https://data.indores.fr:443/citation?persistentId=doi:10.48579/PRO/TRX6VQ,data.indores.fr:443,10.48579,jbru.bbees,Herbicide-induced metabolic changes in a plant-aphid system: How soil bacteria drive the fate and impact of an environmental dose of Isoproturon,,
hal-05526495,https://hal.inrae.fr/hal-05526495v1,Colonization and spatiotemporal distribution of bruchid pests in lentil and faba bean fields,ART,10.1002/ps.70679,relatedData_s,relatedData_s,True,False,10.57745/HPEMYW,doi,10.57745/HPEMYW,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/HPEMYW,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,"Spatio-temporal field, landscape and meteorological datasets describing bruchid beetle populations, grain damage and parasitism in faba bean and lentil fields in France",,
hal-05554596,https://ube.hal.science/hal-05554596v1,Étudier l’exceptionnel pour mieux saisir l’ordinaire : ce que l’analyse de la « continuité pédagogique » permet de dire de la forme scolaire comme mode de socialisation,COUV,10.4000/154n7,relatedPublication_s,relatedData_s,False,False,10.4000/154na,doi,10.4000/154na,Journal DOI (10.4000),publication_landing,,,,,,,not_found,
hal-05570365,https://ube.hal.science/hal-05570365v1,Enhanced carbonate production model for temperate stratified lakes.,ART,10.1002/lno.70334,relatedData_s,relatedData_s,True,False,10.57760/sciencedb.33386,doi,10.57760/sciencedb.33386,Science Data Bank,other,Science Data Bank,https://www.scidb.cn/detail?dataSetId=9d623faf3f0944208c5ca0e6006776bc,scidb.cn,10.57760,cnic.sciencedb,Data base Lake Ilay Water Column,,
hal-05573128,https://hal.science/hal-05573128v1,Essaimer des graines de création au cœur de la communication,ART,10.4000/154e8,relatedPublication_s,relatedData_s,False,False,10.4000/154en,doi,10.4000/154en,Journal DOI (10.4000),publication_landing,,,,,,,not_found,
hal-05575977,https://hal.science/hal-05575977v1,"Pygocephalid pancrustaceans from the late Carboniferous of Nova Scotia, Canada, with comments on the cuticular microstructures of Pygocephalamorpha",ART,10.4138/atlgeo.2026.001,relatedData_s,relatedData_s,True,False,10.5281/zenodo.17020328,doi,10.5281/zenodo.17020328,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.17020328,zenodo.org,10.5281,cern.zenodo,"Data from ""Pygocephalids pancrustaceans from the Carboniferous of Nova Scotia, Canada, with comments on the cuticular micro-structures of Pygocephalamorpha""",,
hal-05594176,https://hal.science/hal-05594176v1,Inventaire des capteurs et protocoles pour le projet BIODICAPT,REPORT,10.5281/zenodo.19609812,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.20523512,doi,10.5281/zenodo.20523512,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.20523512,zenodo.org,10.5281,cern.zenodo,Inventaire des capteurs et protocoles pour le projet BIODICAPT,,Dataset DOI found only in relatedPublication_s; expected HAL field is relatedData_s.
hal-05607316,https://hal.science/hal-05607316v1,Deep Learning for Enhanced 3D Landmark Positioning: Addressing Biases in Traditional Registration Methods,ART,10.1007/s11692-026-09669-y,relatedData_s,relatedData_s,True,False,10.25666/DATAUBFC-2026-04-08,doi,10.25666/DATAUBFC-2026-04-08,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,other,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,https://search-data.ubfc.fr/FR-13002091000019-2026-04-08_Deep-Learning-for-enhanced-3D-landmark.html,search-data.ubfc.fr,10.25666,inist.osutheta,Deep Learning for enhanced 3D landmark positioning: addressing biases in traditional registration methods,,
hal-05624738,https://hal.science/hal-05624738v1,Weather Regimes Preclude the Observation of a Southern Annular Mode Signal in Two Coastal East Antarctic Ice Cores,ART,10.1029/2025JD045013,relatedData_s,relatedData_s,True,False,10.4225/15/58eedf00d78fe,doi,10.4225/15/58eedf00d78fe,Australian Antarctic Data Centre,dataset_repo,Australian Antarctic Data Centre,https://data.aad.gov.au/metadata/AAS_4537_z500_SynopticTyping_SouthernIndianOcean,data.aad.gov.au,10.4225,aad.repo,Daily synoptic weather types of southern Indian Ocean: January 1979-October 2018,,
hal-05624738,https://hal.science/hal-05624738v1,Weather Regimes Preclude the Observation of a Southern Annular Mode Signal in Two Coastal East Antarctic Ice Cores,ART,10.1029/2025JD045013,relatedData_s,relatedData_s,True,False,10.26179/5zm0-v192,doi,10.26179/5zm0-v192,Australian Antarctic Data Centre,dataset_repo,Australian Antarctic Data Centre,https://data.aad.gov.au/metadata/DSS_2k_data_compilation,data.aad.gov.au,10.26179,aad.repo,The Law Dome ice core 2000 year dataset collection.,,
hal-05624738,https://hal.science/hal-05624738v1,Weather Regimes Preclude the Observation of a Southern Annular Mode Signal in Two Coastal East Antarctic Ice Cores,ART,10.1029/2025JD045013,relatedData_s,relatedData_s,True,False,10.4225/15/58eedf6812621,doi,10.4225/15/58eedf6812621,"AU/AADC > Australian Antarctic Data Centre, Australia",dataset_repo,"AU/AADC > Australian Antarctic Data Centre, Australia",https://data.aad.gov.au/metadata/AAS_4414_MountBrownSouth_LawDome_icecores_seasalt_accumulation_2020,data.aad.gov.au,10.4225,aad.repo,"El Niño Southern Oscillation signal in a new East Antarctic ice core, Mount Brown South",,
hal-05624738,https://hal.science/hal-05624738v1,Weather Regimes Preclude the Observation of a Southern Annular Mode Signal in Two Coastal East Antarctic Ice Cores,ART,10.1029/2025JD045013,relatedData_s,relatedData_s,True,False,10.26179/372t-4q89,doi,10.26179/372t-4q89,Australian Antarctic Data Centre,dataset_repo,Australian Antarctic Data Centre,https://data.aad.gov.au/metadata/AAS_4414_MountBrownSouth_SurfaceCore_isotopes,data.aad.gov.au,10.26179,aad.repo,"The Mount Brown South surface core (MBS1718 'Alpha', 'Bravo', and 'Charlie') chronologies and stable water isotope records",,
hal-05624738,https://hal.science/hal-05624738v1,Weather Regimes Preclude the Observation of a Southern Annular Mode Signal in Two Coastal East Antarctic Ice Cores,ART,10.1029/2025JD045013,relatedData_s,relatedData_s,True,False,10.24381/cds.adbb2d47,doi,10.24381/cds.adbb2d47,Copernicus Climate Change Service (C3S) Climate Data Store (CDS),other,Copernicus Climate Change Service (C3S) Climate Data Store (CDS),https://cds.climate.copernicus.eu/doi/10.24381/cds.adbb2d47,cds.climate.copernicus.eu,10.24381,bl.ecmwf,ERA5 hourly data on single levels from 1940 to present,,
hal-05624738,https://hal.science/hal-05624738v1,Weather Regimes Preclude the Observation of a Southern Annular Mode Signal in Two Coastal East Antarctic Ice Cores,ART,10.1029/2025JD045013,relatedData_s,relatedData_s,True,False,10.5281/zenodo.4459259,doi,10.5281/zenodo.4459259,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/4459259,zenodo.org,10.5281,cern.zenodo,"Kittel et al. (2021), The Cryosphere : MAR and ESMs data",,
hal-05632707,https://ube.hal.science/hal-05632707v1,Wing shape evolution is not constrained by ancestral genetic covariances in the invasive Drosophila suzukii,ART,10.24072/pcjournal.707,relatedData_s,relatedData_s,True,False,10.5281/zenodo.10809586,doi,10.5281/zenodo.10809586,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.10809586,zenodo.org,10.5281,cern.zenodo,"Data and R scripts supporting the article: ""Wing shape evolution is not constrained by ancestral genetic covariances in the invasive Drosophila suzukii """,,
hal-05639869,https://institut-agro-dijon.hal.science/hal-05639869v1,"Plant carbon inputs drive the stratification of soil organic carbon, microbial biomass and mineralizable nitrogen after reducing soil tillage",ART,10.1016/j.geoderma.2026.117874,relatedData_s,relatedData_s,True,False,10.57745/VWYUEB,doi,10.57745/VWYUEB,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/VWYUEB,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,"Dataset from a long-term experiment on the effect of cropping systems and tillage on soil organic carbon, total nitrogen, microbial biomass carbon and nitrogen mineralization rate",,
