halId_s,hal_uri,hal_title,hal_docType,publication_doi,source_field,expected_field,field_ok,misfiled_dataset_link,related_raw,related_kind,dataset_doi,repository,object_kind,publisher,landing_url,landing_host,doi_prefix,datacite_client,dataset_title,resolve_error,correction_note
hal-04337163,https://hal.science/hal-04337163v1,Sea surface temperature reconstruction in the Pacific Ocean using multi-elemental proxy in Porites and Diploastrea corals: Application to Palau Archipelago,ART,10.1016/j.chemgeo.2023.121884,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.3777760,doi,10.5281/zenodo.3777760,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/3777760,zenodo.org,10.5281,cern.zenodo,Tara Pacific Expedition Participants,,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-04361293,https://hal.science/hal-04361293v1,Simbi : base de données hydro-climatiques historiques et signatures de 24 bassins versants haïtiens,COMM,,relatedData_s,relatedData_s,True,False,10.23708/02POK6,doi,10.23708/02POK6,DataSuds,dataset_repo,DataSuds,https://dataverse.ird.fr/citation?persistentId=doi:10.23708/02POK6,dataverse.ird.fr,10.23708,inist.ird,"Simbi database: historical hydro-meteorological time series and catchment attributes in Haiti, 1905-2005",,
hal-04384216,https://hal.science/hal-04384216v2,AMINE (A network embedding approach to identify active modules in biological interaction networks),SOFTWARE,,relatedPublication_s,relatedData_s,False,False,10.26508/lsa.202201550,doi,10.26508/lsa.202201550,DOI prefix 10.26508,unresolved,,,,,,,not_found,
hal-04384216,https://hal.science/hal-04384216v2,AMINE (A network embedding approach to identify active modules in biological interaction networks),SOFTWARE,,relatedPublication_s,relatedData_s,False,False,hal-04135439v1,hal_id,,,,,,,,,,,
hal-04389908,https://hal.science/hal-04389908v1,AADAGE (Automorphism Aware Directed Attributed Graph Explorer),SOFTWARE,,relatedPublication_s,relatedData_s,False,False,hal-01311684,hal_id,,,,,,,,,,,
hal-04389908,https://hal.science/hal-04389908v1,AADAGE (Automorphism Aware Directed Attributed Graph Explorer),SOFTWARE,,relatedPublication_s,relatedData_s,False,False,10.1007/s10115-016-0953-9,doi,10.1007/s10115-016-0953-9,Journal DOI (10.1007),publication_landing,,,,,,,not_found,
hal-04391146,https://hal.science/hal-04391146v1,Atypical Hemispheric Re-Organization of the Reading Network in High-Functioning Adults with Dyslexia: Evidence from Representational Similarity Analysis,ART,10.1162/imag_a_00070,relatedData_s,relatedData_s,True,False,10.18112/openneuro.ds004786.v1.0.1,doi,10.18112/openneuro.ds004786.v1.0.1,OpenNeuro,dataset_repo,OpenNeuro,https://openneuro.org/datasets/ds004786/versions/1.0.1,openneuro.org,10.18112,sul.openneuro,MorphoSem,,
hal-04402753,https://hal.science/hal-04402753v1,MIRAI (Prediction of miRNA-disease associations with a vector space model),SOFTWARE,,relatedPublication_s,relatedData_s,False,False,hal-01324962,hal_id,,,,,,,,,,,
hal-04402753,https://hal.science/hal-04402753v1,MIRAI (Prediction of miRNA-disease associations with a vector space model),SOFTWARE,,relatedPublication_s,relatedData_s,False,False,10.1038/srep27036,doi,10.1038/srep27036,Journal DOI (10.1038),publication_landing,,,,,,,not_found,
hal-04402753,https://hal.science/hal-04402753v1,MIRAI (Prediction of miRNA-disease associations with a vector space model),SOFTWARE,,relatedPublication_s,relatedData_s,False,False,10.48550/arXiv.1606.00309,doi,10.48550/arXiv.1606.00309,arXiv,publication_landing,arXiv,https://arxiv.org/abs/1606.00309,arxiv.org,10.48550,arxiv.content,Prediction of miRNA-disease associations with a vector space model,,
hal-04412872,https://hal.inrae.fr/hal-04412872v15,airGRteaching: Teaching Hydrological Modelling with the GR Rainfall-Runoff Models ('Shiny' Interface Included). R package version 0.3.3,SOFTWARE,,relatedPublication_s,relatedData_s,False,False,10.5194/hess-27-3293-2023,doi,10.5194/hess-27-3293-2023,DOI prefix 10.5194,unresolved,,,,,,,not_found,
hal-04412872,https://hal.inrae.fr/hal-04412872v15,airGRteaching: Teaching Hydrological Modelling with the GR Rainfall-Runoff Models ('Shiny' Interface Included). R package version 0.3.3,SOFTWARE,,relatedPublication_s,relatedData_s,False,False,hal-04162971,hal_id,,,,,,,,,,,
hal-04412872,https://hal.inrae.fr/hal-04412872v15,airGRteaching: Teaching Hydrological Modelling with the GR Rainfall-Runoff Models ('Shiny' Interface Included). R package version 0.3.3,SOFTWARE,,seeAlso_s,relatedData_s,False,False,https://CRAN.R-project.org/package=airGRteaching,url,,,,,,,,,,,
hal-04429351,https://inria.hal.science/hal-04429351v2,"Exploring, walking, and interacting in virtual reality with simulated low vision: a living contextual dataset",ART,,relatedData_s,relatedData_s,True,False,10.5281/zenodo.8269108,doi,10.5281/zenodo.8269108,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.8269108,zenodo.org,10.5281,cern.zenodo,CREATTIVE3D multimodal dataset of user behavior in virtual reality,,
hal-04436131,https://hal.science/hal-04436131v1,Sedimentary Records in the Lesser Antilles Fore‐Arc Basins Provide Evidence of Large Late Quaternary Megathrust Earthquakes,ART,10.1029/2023GC011152,relatedData_s,relatedData_s,True,False,10.17882/97033,doi,10.17882/97033,SEANOE,dataset_repo,SEANOE,https://www.seanoe.org/data/00858/97033/,seanoe.org,10.17882,euvi.seanoe,Sedimentary core CAS16-01PC dataset from CASEIS Cruise,,
hal-04436131,https://hal.science/hal-04436131v1,Sedimentary Records in the Lesser Antilles Fore‐Arc Basins Provide Evidence of Large Late Quaternary Megathrust Earthquakes,ART,10.1029/2023GC011152,relatedData_s,relatedData_s,True,False,10.17882/97660,doi,10.17882/97660,SEANOE,dataset_repo,SEANOE,https://www.seanoe.org/data/00865/97660/,seanoe.org,10.17882,euvi.seanoe,Sedimentary cores CAS16-03PC and CAS16-14PC dataset from CASEIS Cruise,,
hal-04436131,https://hal.science/hal-04436131v1,Sedimentary Records in the Lesser Antilles Fore‐Arc Basins Provide Evidence of Large Late Quaternary Megathrust Earthquakes,ART,10.1029/2023GC011152,relatedData_s,relatedData_s,True,False,10.17882/97656,doi,10.17882/97656,SEANOE,dataset_repo,SEANOE,https://www.seanoe.org/data/00865/97656/,seanoe.org,10.17882,euvi.seanoe,Sedimentary core CAS16-04PC dataset from CASEIS Cruise,,
hal-04436131,https://hal.science/hal-04436131v1,Sedimentary Records in the Lesser Antilles Fore‐Arc Basins Provide Evidence of Large Late Quaternary Megathrust Earthquakes,ART,10.1029/2023GC011152,relatedData_s,relatedData_s,True,False,10.17882/97657,doi,10.17882/97657,SEANOE,dataset_repo,SEANOE,https://www.seanoe.org/data/00865/97657/,seanoe.org,10.17882,euvi.seanoe,Sedimentary core CAS16-06PC dataset from CASEIS Cruise,,
hal-04436131,https://hal.science/hal-04436131v1,Sedimentary Records in the Lesser Antilles Fore‐Arc Basins Provide Evidence of Large Late Quaternary Megathrust Earthquakes,ART,10.1029/2023GC011152,relatedData_s,relatedData_s,True,False,10.17882/97658,doi,10.17882/97658,SEANOE,dataset_repo,SEANOE,https://www.seanoe.org/data/00865/97658/,seanoe.org,10.17882,euvi.seanoe,Sedimentary core CAS16-07PC dataset from CASEIS Cruise,,
hal-04436131,https://hal.science/hal-04436131v1,Sedimentary Records in the Lesser Antilles Fore‐Arc Basins Provide Evidence of Large Late Quaternary Megathrust Earthquakes,ART,10.1029/2023GC011152,relatedData_s,relatedData_s,True,False,10.17882/97662,doi,10.17882/97662,SEANOE,dataset_repo,SEANOE,https://www.seanoe.org/data/00865/97662/,seanoe.org,10.17882,euvi.seanoe,Sedimentary core CAS16-31PC dataset from CASEIS Cruise,,
hal-04436131,https://hal.science/hal-04436131v1,Sedimentary Records in the Lesser Antilles Fore‐Arc Basins Provide Evidence of Large Late Quaternary Megathrust Earthquakes,ART,10.1029/2023GC011152,relatedPublication_s,relatedData_s,False,True,10.17600/16001800,doi,10.17600/16001800,Sismer,dataset_repo,Sismer,https://campagnes.flotteoceanographique.fr/campagnes/16001800/,campagnes.flotteoceanographique.fr,10.17600,inist.ifremer,"CASEIS cruise,Pourquoi pas ? R/V",,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-04453220,https://hal.science/hal-04453220v1,SENSAAS,SOFTWARE,,relatedPublication_s,relatedData_s,False,False,10.1002/minf.202000081,doi,10.1002/minf.202000081,Journal DOI (10.1002),publication_landing,,,,,,,not_found,
hal-04453220,https://hal.science/hal-04453220v1,SENSAAS,SOFTWARE,,relatedPublication_s,relatedData_s,False,False,hal-02879260,hal_id,,,,,,,,,,,
hal-04462176,https://hal.science/hal-04462176v1,Locus-level L1 DNA methylation profiling reveals the epigenetic and transcriptional interplay between L1s and their integration sites,ART,10.1016/j.xgen.2024.100498,relatedData_s,relatedData_s,True,False,10.5281/zenodo.7097318,doi,10.5281/zenodo.7097318,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/7097318,zenodo.org,10.5281,cern.zenodo,Single-molecule DNA methylation patterns of full-length human-specific LINE-1 (L1HS) retrotransposons in a panel of cell lines.,,
hal-04462176,https://hal.science/hal-04462176v1,Locus-level L1 DNA methylation profiling reveals the epigenetic and transcriptional interplay between L1s and their integration sites,ART,10.1016/j.xgen.2024.100498,relatedData_s,relatedData_s,True,False,10.5281/zenodo.7097319,doi,10.5281/zenodo.7097319,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/7097319,zenodo.org,10.5281,cern.zenodo,Single-molecule DNA methylation patterns of full-length human-specific LINE-1 (L1HS) retrotransposons in a panel of cell lines.,,
hal-04478565,https://hal.science/hal-04478565v1,Geospatial identification of stakeholders to support dynamic ocean management in transboundary areas,ART,10.1016/j.marpol.2024.106035,relatedData_s,relatedData_s,True,False,10.5281/zenodo.10623986,doi,10.5281/zenodo.10623986,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.10623986,zenodo.org,10.5281,cern.zenodo,Geospatial identification of stakeholders to support dynamic ocean management in transboundary areas - Stakeholder database,,
hal-04478565,https://hal.science/hal-04478565v1,Geospatial identification of stakeholders to support dynamic ocean management in transboundary areas,ART,10.1016/j.marpol.2024.106035,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.10624748,doi,10.5281/zenodo.10624748,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.10624748,zenodo.org,10.5281,cern.zenodo,fedefabbri/DOM_WestMed: DOM_WestMED 1.0,,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-04495022,https://hal.science/hal-04495022v1,A Unified approach to publish semantic annotations of agricultural documents as knowledge graphs,ART,10.1016/j.atech.2024.100484,relatedData_s,relatedData_s,True,False,10.57745/TAQQFZ,doi,10.57745/TAQQFZ,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/TAQQFZ,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Wheat Trait and Phenotype Ontology OWL/SKOS,,
hal-04501285,https://hal.science/hal-04501285v1,Supplementary material: The ultimate frontier: An optimality construction for homotopy inference,UNDEFINED,,relatedData_s,relatedData_s,True,False,hal-04579406,hal_id,,,,,,,,,,,
hal-04520829,https://hal.science/hal-04520829v1,Lire et faire lire un texte littéraire au secondaire : quelle progression entre les niveaux 7 et 10 de la scolarité ?,ART,10.4000/reperes.3169,relatedPublication_s,relatedData_s,False,False,10.4000/reperes.3169,doi,10.4000/reperes.3169,Journal DOI (10.4000),publication_landing,,,,,,,not_found,
hal-04538386,https://hal.science/hal-04538386v1,Campagne océanographique AMARYLLIS - AMAGAS,BLOG,,relatedPublication_s,relatedData_s,False,True,10.17600/18003361,doi,10.17600/18003361,Sismer,dataset_repo,Sismer,https://campagnes.flotteoceanographique.fr/campagnes/18003361/,campagnes.flotteoceanographique.fr,10.17600,inist.ifremer,"VT 181 / AMARYLLIS-AMAGAS I cruise,Marion Dufresne R/V",,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-04564899,https://hal.science/hal-04564899v1,Simbi: historical hydro-meteorological time series and signatures for 24 catchments in Haiti,ART,10.5194/essd-16-2073-2024,relatedData_s,relatedData_s,True,False,10.23708/02POK6,doi,10.23708/02POK6,DataSuds,dataset_repo,DataSuds,https://dataverse.ird.fr/citation?persistentId=doi:10.23708/02POK6,dataverse.ird.fr,10.23708,inist.ird,"Simbi database: historical hydro-meteorological time series and catchment attributes in Haiti, 1905-2005",,
hal-04581266,https://hal.inrae.fr/hal-04581266v1,Mapping global orchid assemblages with deep learning provides novel conservation insights,ART,10.1016/j.ecoinf.2024.102627,relatedPublication_s,relatedData_s,False,True,10.6084/m9.figshare.22803431,doi,10.6084/m9.figshare.22803431,Figshare,dataset_repo,figshare,https://figshare.com/articles/journal_contribution/Mapping_global_orchid_assemblages_with_deep_learning_provides_novel_conservation_insights/22803431,figshare.com,10.6084,figshare.ars,Mapping global orchid assemblages with deep learning provides novel conservation insights,,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-04594231,https://hal.science/hal-04594231v1,STIVi: Turning Perspective Sketching Videos into Interactive Tutorials,COMM,10.1145/3670947.3670969,relatedPublication_s,relatedData_s,False,True,10.17605/OSF.IO/F2T65,doi,10.17605/OSF.IO/F2T65,OSF,dataset_repo,OSF,https://osf.io/f2t65/,osf.io,10.17605,cos.osf,STIVi: Turning Perspective Sketching Videos into Interactive Tutorials,,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-04601576,https://hal.science/hal-04601576v1,Design and cross-layer optimization of low cost RIS-assisted communication systems,ART,10.1109/TWC.2024.3404231,relatedPublication_s,relatedData_s,False,False,10.1109/TWC.2024.3404231,doi,10.1109/TWC.2024.3404231,Journal DOI (10.1109),publication_landing,,,,,,,not_found,
hal-04642776,https://hal.science/hal-04642776v2,Constructive characterisations of the must-preorder for asynchrony,COMM,10.4230/LIPIcs,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.14735088,doi,10.5281/zenodo.14735088,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.14735088,zenodo.org,10.5281,cern.zenodo,Formal proofs for Constructive characterisations of the MUST-preorder for asynchrony,,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-04642776,https://hal.science/hal-04642776v2,Constructive characterisations of the must-preorder for asynchrony,COMM,10.4230/LIPIcs,seeAlso_s,relatedData_s,False,False,https://zenodo.org/records/14617145?preview=1,url,,,,,,,,,,,
hal-04660038,https://hal.science/hal-04660038v1,Effect of the 1-h bundle on mortality in patients with suspected sepsis in the emergency department: a stepped wedge cluster randomized clinical trial,ART,10.1007/s00134-024-07509-1,relatedPublication_s,relatedData_s,False,False,10.1007/s00134-024-07600-7,doi,10.1007/s00134-024-07600-7,Journal DOI (10.1007),publication_landing,,,,,,,not_found,
hal-04685149,https://hal.campus-aar.fr/hal-04685149v1,"Penser la décolonisation et ses enjeux en Océanie, entretien avec Marie Salaün (Université Paris Cité)",VIDEO,,relatedData_s,relatedData_s,True,False,hal-04685149,hal_id,,,,,,,,,,,
hal-04689830,https://hal.science/hal-04689830v1,Binary progenitor systems for Type Ic supernovae,ART,10.1038/s41467-024-51863-z,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.13152457,doi,10.5281/zenodo.13152457,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.13152457,zenodo.org,10.5281,cern.zenodo,Binary progenitor systems for Type Ic supernovae Supplementary Data,,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-04694490,https://hal.science/hal-04694490v1,Unraveling genetic load dynamics during biological invasion: insights from two invasive insect species,UNDEFINED,10.1101/2024.09.02.610743,relatedData_s,relatedData_s,True,False,10.57745/ESQFDB,doi,10.57745/ESQFDB,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/ESQFDB,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Scripts used for data analyzing in the manuscript: “Unraveling genetic load dynamics during biological invasion: insights from two invasive insect species”,,
hal-04717945,https://hal.science/hal-04717945v1,Seismological evidence for a multifault network at the subduction interface,ART,10.1038/s41586-024-07245-y,relatedData_s,relatedData_s,True,False,10.35097/1921,doi,10.35097/1921,RADAR KIT,dataset_repo,Karlsruhe Institute of Technology,https://radar.kit.edu/radar/en/dataset/KzhOAFsNNOzovfFM,radar.kit.edu,10.35097,tib.kit4radar,Seismological evidence for a multifault network at the subduction interface,,
hal-04723249,https://hal.science/hal-04723249v1,SCO BIOEOS. Apport de la fusion hyperspectrale multi-resolution pour caractériser les fonds coralliens,POSTER,10.13155/106081,relatedPublication_s,relatedData_s,False,False,10.13155/106081,doi,10.13155/106081,Archimer (Ifremer publications),publication_landing,Ifremer,https://archimer.ifremer.fr/doc/00949/106081/,archimer.ifremer.fr,10.13155,inist.ifremer,SCO BIOEOS. Apport de la fusion hyperspectrale multi-resolution pour caractériser les fonds coralliens,,
hal-04723249,https://hal.science/hal-04723249v1,SCO BIOEOS. Apport de la fusion hyperspectrale multi-resolution pour caractériser les fonds coralliens,POSTER,10.13155/106081,seeAlso_s,relatedData_s,False,False,https://archimer.ifremer.fr/doc/00949/106081/,url,,,,,,,,,,,
hal-04742000,https://hal.science/hal-04742000v1,CARDAMOM: Cell type Analysis from scRna-seq Data Achieved from a Mixture MOdel,SOFTWARE,,relatedPublication_s,relatedData_s,False,False,10.1371/journal.pcbi.1010962,doi,10.1371/journal.pcbi.1010962,Journal DOI (10.1371),publication_landing,,,,,,,not_found,
hal-04749511,https://inria.hal.science/hal-04749511v1,Multi-layered Model for Performance Evaluation of oneM2M-based IoT Solution,COMM,10.1007/978-3-031-81900-1_5,relatedPublication_s,relatedData_s,False,False,10.1007/978-3-031-81900-1_5,doi,10.1007/978-3-031-81900-1_5,Journal DOI (10.1007),publication_landing,,,,,,,not_found,
hal-04763539,https://hal.science/hal-04763539v1,Gaio Mario fra Plutarco e la ricerca storiografica moderna. Rassegna bibliografica ragionata (1970-2022),ART,10.19272/202404601002,relatedPublication_s,relatedData_s,False,False,10.19272/202404601002,doi,10.19272/202404601002,DOI prefix 10.19272,unresolved,,,,,,,not_found,
hal-04766885,https://hal.science/hal-04766885v1,Reconstitution of ORP-mediated lipid exchange coupled to PI4P metabolism,ART,10.1073/pnas.2315493121,relatedPublication_s,relatedData_s,False,True,10.6084/m9.figshare.25027946.v1,doi,10.6084/m9.figshare.25027946.v1,Figshare,dataset_repo,figshare,https://figshare.com/articles/software/Reconstitution_of_ORP-mediated_lipid_exchange_coupled_to_PI4P_metabolism_/25027946/1,figshare.com,10.6084,figshare.ars,"Reconstitution of ORP-mediated lipid exchange coupled to PI4P metabolism.""",,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-04770138,https://inria.hal.science/hal-04770138v1,On b-greedy colourings and z-colourings,ART,10.1016/j.dam.2024.08.001,relatedPublication_s,relatedData_s,False,False,10.1016/j.dam.2024.08.001,doi,10.1016/j.dam.2024.08.001,Journal DOI (10.1016),publication_landing,,,,,,,not_found,
hal-04770544,https://hal.science/hal-04770544v1,"Large seafloor rupture caused by the 1956 Amorgos tsunamigenic earthquake, Greece",ART,10.1038/s43247-024-01839-0,relatedData_s,relatedData_s,True,False,10.17882/90284,doi,10.17882/90284,SEANOE,dataset_repo,SEANOE,https://www.seanoe.org/data/00791/90284/,seanoe.org,10.17882,euvi.seanoe,AMORGOS-23 ME70 bathymetry and back-scatter data,,
hal-04770544,https://hal.science/hal-04770544v1,"Large seafloor rupture caused by the 1956 Amorgos tsunamigenic earthquake, Greece",ART,10.1038/s43247-024-01839-0,relatedData_s,relatedData_s,True,False,10.17882/99228,doi,10.17882/99228,SEANOE,dataset_repo,SEANOE,https://www.seanoe.org/data/00880/99228/,seanoe.org,10.17882,euvi.seanoe,"3D textured Digital Outcrop Models along the Amorgos Fault scarp (Aegean Sea, Greece) - Dive 244-01 - AMORGOS-23 cruise",,
hal-04770544,https://hal.science/hal-04770544v1,"Large seafloor rupture caused by the 1956 Amorgos tsunamigenic earthquake, Greece",ART,10.1038/s43247-024-01839-0,relatedData_s,relatedData_s,True,False,10.17882/99212,doi,10.17882/99212,SEANOE,dataset_repo,SEANOE,https://www.seanoe.org/data/00880/99212/,seanoe.org,10.17882,euvi.seanoe,Near-bottom bathymetry and back-scatter data acquired with AUV IDEFX during the AMORGOS-22 cruise,,
hal-04776451,https://hal.science/hal-04776451v1,Mode-locked waveguide polariton laser,ART,10.1364/OPTICA.524753,relatedData_s,relatedData_s,True,False,10.57745/IAU0UK,doi,10.57745/IAU0UK,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/IAU0UK,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,"Data associated with the article ""Mode-locked waveguide polariton laser""",,
hal-04790476,https://hal.science/hal-04790476v1,CAMELS-FR dataset: A large-sample hydroclimatic dataset for France to explore hydrological diversity and support model benchmarking,UNDEFINED,10.5194/essd-2024-415,relatedData_s,relatedData_s,True,False,10.57745/WH7FJR,doi,10.57745/WH7FJR,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/WH7FJR,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,CAMELS-FR dataset,,
hal-04790476,https://hal.science/hal-04790476v1,CAMELS-FR dataset: A large-sample hydroclimatic dataset for France to explore hydrological diversity and support model benchmarking,UNDEFINED,10.5194/essd-2024-415,relatedData_s,relatedData_s,True,False,10.57745/HBQWP5,doi,10.57745/HBQWP5,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/HBQWP5,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,CAMELS-FR time series dynamic graphs,,
hal-04790476,https://hal.science/hal-04790476v1,CAMELS-FR dataset: A large-sample hydroclimatic dataset for France to explore hydrological diversity and support model benchmarking,UNDEFINED,10.5194/essd-2024-415,relatedData_s,relatedData_s,True,False,10.57745/KK2SVJ,doi,10.57745/KK2SVJ,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/KK2SVJ,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,CAMELS-FR graphical fact sheets,,
hal-04790476,https://hal.science/hal-04790476v1,CAMELS-FR dataset: A large-sample hydroclimatic dataset for France to explore hydrological diversity and support model benchmarking,UNDEFINED,10.5194/essd-2024-415,relatedPublication_s,relatedData_s,False,False,hal-05028312,hal_id,,,,,,,,,,,
hal-04790476,https://hal.science/hal-04790476v1,CAMELS-FR dataset: A large-sample hydroclimatic dataset for France to explore hydrological diversity and support model benchmarking,UNDEFINED,10.5194/essd-2024-415,seeAlso_s,relatedData_s,False,False,https://essd.copernicus.org/preprints/essd-2024-415/,url,,,,,,,,,,,
hal-04790476,https://hal.science/hal-04790476v1,CAMELS-FR dataset: A large-sample hydroclimatic dataset for France to explore hydrological diversity and support model benchmarking,UNDEFINED,10.5194/essd-2024-415,seeAlso_s,relatedData_s,False,False,https://doi.org/10.5194/essd-17-1461-2025,doi,10.5194/essd-17-1461-2025,DOI prefix 10.5194,unresolved,,,,,,,not_found,
hal-04791315,https://hal.science/hal-04791315v1,Insights into early animal evolution from the genome of the xenacoelomorph worm Xenoturbella bocki,ART,10.7554/eLife.94948,relatedData_s,relatedData_s,True,False,10.5281/zenodo.6962270,doi,10.5281/zenodo.6962270,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.6962270,zenodo.org,10.5281,cern.zenodo,Supplementary files for the Xenoturbella bocki genome analysis,,
hal-04798037,https://hal.science/hal-04798037v1,Dating the Solar System’s giant planet orbital instability using enstatite meteorites,ART,10.1126/science.adg8092,relatedData_s,relatedData_s,True,False,10.7910/DVN/KHO1ZY,doi,10.7910/DVN/KHO1ZY,Harvard Dataverse,dataset_repo,Harvard Dataverse,https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/KHO1ZY,dataverse.harvard.edu,10.7910,gdcc.harvard-dv,Replication Data for: Dating Solar System's giant planet orbital instability using enstatite meteorites,,
hal-04807540,https://hal.science/hal-04807540v1,ISSA Pipeline,SOFTWARE,10.5281/zenodo.1423046,relatedData_s,relatedData_s,True,False,10.5281/zenodo.10381606,doi,10.5281/zenodo.10381606,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.10381606,zenodo.org,10.5281,cern.zenodo,ISSA Agritrop Dataset,,
hal-04807540,https://hal.science/hal-04807540v1,ISSA Pipeline,SOFTWARE,10.5281/zenodo.1423046,relatedPublication_s,relatedData_s,False,False,hal-03807744,hal_id,,,,,,,,,,,
hal-04813652,https://hal.science/hal-04813652v1,Innovations en lecture et en écriture littéraires. Questions et perspectives pour la recherche en didactique du français,ART,10.4000/trema.8056,relatedPublication_s,relatedData_s,False,False,10.4000/trema.8056,doi,10.4000/trema.8056,Journal DOI (10.4000),publication_landing,,,,,,,not_found,
hal-04813652,https://hal.science/hal-04813652v1,Innovations en lecture et en écriture littéraires. Questions et perspectives pour la recherche en didactique du français,ART,10.4000/trema.8056,seeAlso_s,relatedData_s,False,False,https://doi.org/10.4000/trema.8056,doi,10.4000/trema.8056,Journal DOI (10.4000),publication_landing,,,,,,,not_found,
hal-04829691,https://hal.science/hal-04829691v1,Reconstruction of nearshore surface gravity wave heights from distributed acoustic sensing data,ART,10.1029/2024ea003589,relatedData_s,relatedData_s,True,False,10.15148/7d5e2f17-bad6-4ac3-87e2-84888d0d6699,doi,10.15148/7d5e2f17-bad6-4ac3-87e2-84888d0d6699,OSU OREME,dataset_repo,OSU OREME,https://data.oreme.org/doi/view/7d5e2f17-bad6-4ac3-87e2-84888d0d6699,data.oreme.org,10.15148,inist.oreme,DAS and pressure sensor datasets for the reconstruction of nearshore surface gravity wave spectrum from Distributed Acoustic Sensing time series,,
hal-04834527,https://inria.hal.science/hal-04834527v1,76P- Pegylated immunoliposome encapsulating docetaxel: In vitro activity and optimal pharmacokinetics in a breast cancer model,POSTER,,relatedPublication_s,relatedData_s,False,False,10.1016/esmoop/esmoop103010,doi,10.1016/esmoop/esmoop103010,Journal DOI (10.1016),publication_landing,,,,,,,not_found,
hal-04836594,https://hal.science/hal-04836594v1,"Constrictional Flow and Strain Partitioning During Oblique Deformation: Insights From the Variscan Tanneron Massif, SE France",ART,10.55575/tektonika2024.2.2.69,relatedPublication_s,relatedData_s,False,False,10.31223/X5K093,doi,10.31223/X5K093,DOI prefix 10.31223,unresolved,,,,,,,not_found,
hal-04884084,https://hal.science/hal-04884084v1,"Detachment Faulting and Mantle Exhumation Beneath an Allochthonous Carbonate Cover: Insights From the Gouffre Georges (Lherz Massif, Pyrenees, France)",ART,10.1029/2024TC008757,relatedData_s,relatedData_s,True,False,10.6084/m9.figshare.27979907,doi,10.6084/m9.figshare.27979907,Figshare,dataset_repo,figshare,https://figshare.com/articles/dataset/Structural_dataset_from_the_Lherz_detachment_Gouffre_Georges_Ari_ge_France_/27979907,figshare.com,10.6084,figshare.ars,"Structural dataset from the Lherz detachment (Gouffre Georges, Ariège, France)",,
hal-04887649,https://univ-cotedazur.hal.science/hal-04887649v1,Testing a cellular automata construction method to obtain 9-variable cryptographic Boolean functions,ART,10.32908/jca.v18.100924,relatedPublication_s,relatedData_s,False,False,10.32908/jca.v18.100924,doi,10.32908/jca.v18.100924,DOI prefix 10.32908,unresolved,,,,,,,not_found,
